,Placement,Team,Score,TitleEligibile,Year,Event,Date,Division
9,10,Rick Nielsen & Ripp,129.0,XQ-MCP Basic,2013,"Williamson, Georgia",8/11/2013,Classic Plastic (Men's)
10,11,Rick Nielsen & Jess,124.5,XQ-MCP Basic,2013,"Williamson, Georgia",8/11/2013,Classic Plastic (Men's)
11,12,Chad Chambless & Bella,102.5,,2013,"Williamson, Georgia",8/11/2013,Classic Plastic (Men's)
12,13,Chad Chambless & Tucker,98.3,,2013,"Williamson, Georgia",8/11/2013,Classic Plastic (Men's)
13,14,Jim Fox & Rocket,0.0,,2013,"Williamson, Georgia",8/11/2013,Classic Plastic (Men's)
14,14,Dean Werts & Tease,0.0,,2013,"Williamson, Georgia",8/11/2013,Classic Plastic (Men's)
15,14,Bob Davis & Spirit,0.0,,2013,"Williamson, Georgia",8/11/2013,Classic Plastic (Men's)
16,14,Bob Davis & Jolene,0.0,,2013,"Williamson, Georgia",8/11/2013,Classic Plastic (Men's)
17,14,Mike Dillon & KT,0.0,,2013,"Williamson, Georgia",8/11/2013,Classic Plastic (Men's)
18,14,Andy Mitchell & Sophie,0.0,,2013,"Williamson, Georgia",8/11/2013,Classic Plastic (Men's)
19,14,Jim Fox & Irish,0.0,,2013,"Williamson, Georgia",8/11/2013,Classic Plastic (Men's)
0,1*,Autumn Trainor & Karizma,152.0,XQ-WCP Expert,2013,"Williamson, Georgia",8/11/2013,Classic Plastic (Women's)
1,2,Theresa Brantly & Twitch,150.1,XQ-WCP Expert,2013,"Williamson, Georgia",8/11/2013,Classic Plastic (Women's)
2,3,Theresa Brantly & Dallas,147.1,XQ-WCP Advanced,2013,"Williamson, Georgia",8/11/2013,Classic Plastic (Women's)
3,4,Autumn Trainor & Zen,146.3,XQ-WCP Advanced,2013,"Williamson, Georgia",8/11/2013,Classic Plastic (Women's)
4,5,Brandy Oats & Luna,107.9,XQ-WCP Basic,2013,"Williamson, Georgia",8/11/2013,Classic Plastic (Women's)
5,6,Brandy Oats & Hinto Sunka,100.4,XQ-WCP Basic,2013,"Williamson, Georgia",8/11/2013,Classic Plastic (Women's)
6,7,Astrd ?? & Ciera,54.6,,2013,"Williamson, Georgia",8/11/2013,Classic Plastic (Women's)
7,8,Lynde Hebert & Lola,0.0,,2013,"Williamson, Georgia",8/11/2013,Classic Plastic (Women's)
8,8,Astrd ?? & Rocco,0.0,,2013,"Williamson, Georgia",8/11/2013,Classic Plastic (Women's)
9,8,Lynde Hebert & June,0.0,,2013,"Williamson, Georgia",8/11/2013,Classic Plastic (Women's)
0,1*,Mark Muir & Gipper,203.4,XQ-MLP Expert,2013,"Williamson, Georgia",8/11/2013,Light Plastic (Men's)
1,2,Bob Davis & Spirit,199.8,XQ-MLP Expert,2013,"Williamson, Georgia",8/11/2013,Light Plastic (Men's)
2,3,Dean Werts & Tease,192.9,XQ-MLP Expert,2013,"Williamson, Georgia",8/11/2013,Light Plastic (Men's)
3,4,Steve Mize & Rayne,156.7,XQ-MLP Advanced,2013,"Williamson, Georgia",8/11/2013,Light Plastic (Men's)
4,5,Jim Fox & Riley,139.2,XQ-MLP Basic,2013,"Williamson, Georgia",8/11/2013,Light Plastic (Men's)
5,6,Jim Fox & Rocky,132.9,XQ-MLP Basic,2013,"Williamson, Georgia",8/11/2013,Light Plastic (Men's)
6,7,Steve Mize & Willow,129.3,XQ-MLP Basic,2013,"Williamson, Georgia",8/11/2013,Light Plastic (Men's)
7,8,Rick Nielsen & Jess,127.4,XQ-MLP Basic,2013,"Williamson, Georgia",8/11/2013,Light Plastic (Men's)
8,9,Rick Nielsen & Ripp,108.2,XQ-MLP Basic,2013,"Williamson, Georgia",8/11/2013,Light Plastic (Men's)
9,10,James Pirog & Ciera,108.0,XQ-MLP Basic,2013,"Williamson, Georgia",8/11/2013,Light Plastic (Men's)
10,11,James Pirog & Rocco,54.3,,2013,"Williamson, Georgia",8/11/2013,Light Plastic (Men's)
11,12,Chad Chambless & Bella,0.0,,2013,"Williamson, Georgia",8/11/2013,Light Plastic (Men's)
12,12,Mark Muir & Thunder,0.0,,2013,"Williamson, Georgia",8/11/2013,Light Plastic (Men's)
13,12,Mike Dillon & KT,0.0,,2013,"Williamson, Georgia",8/11/2013,Light Plastic (Men's)
14,12,Mark Muir & Te'o,0.0,,2013,"Williamson, Georgia",8/11/2013,Light Plastic (Men's)
15,12,Chad Chambless & Tucker,0.0,,2013,"Williamson, Georgia",8/11/2013,Light Plastic (Men's)
16,12,Dean Werts & Player,0.0,,2013,"Williamson, Georgia",8/11/2013,Light Plastic (Men's)
0,1*,Autumn Trainor & Zen,129.0,XQ-WLP Expert,2013,"Williamson, Georgia",8/11/2013,Light Plastic (Women's)
1,2,Autumn Trainor & Karizma,113.3,XQ-WLP Advanced,2013,"Williamson, Georgia",8/11/2013,Light Plastic (Women's)
2,3,Theresa Brantly & Twitch,101.1,XQ-WLP Advanced,2013,"Williamson, Georgia",8/11/2013,Light Plastic (Women's)
3,4,Astrd ?? & Rocco,37.1,,2013,"Williamson, Georgia",8/11/2013,Light Plastic (Women's)
0,1*,Mark Muir & Rocky,184.3,XQ-MM Elite,2013,"Williamson, Georgia",8/11/2013,MicroDog (Men's)
1,2,Tim Geib & Auggie,164.4,XQ-MM Elite,2013,"Williamson, Georgia",8/11/2013,MicroDog (Men's)
2,3,Jim Fox & Rocky,127.2,XQ-MM Elite,2013,"Williamson, Georgia",8/11/2013,MicroDog (Men's)
3,4,Mike Dillon & Ice,0.0,,2013,"Williamson, Georgia",8/11/2013,MicroDog (Men's)
4,5,Mark Muir & Dallas,0.0,,2013,"Williamson, Georgia",8/11/2013,MicroDog (Men's)
0,1*,Theresa Brantly & Dallas,88.8,XQ-WM Expert,2013,"Williamson, Georgia",8/11/2013,MicroDog (Women's)
1,2,Brandy Oates & Star,0.0,,2013,"Williamson, Georgia",8/11/2013,MicroDog (Women's)
2,3,Brandy Oates & Speed,0.0,,2013,"Williamson, Georgia",8/11/2013,MicroDog (Women's)
0,1*,Dean Werts & Player,231.7,XQ-MUP Expert,2013,"Williamson, Georgia",8/11/2013,Unlimited Plastic (Men's)
1,2,Mike Dillon & Molly,230.8,XQ-MUP Expert,2013,"Williamson, Georgia",8/11/2013,Unlimited Plastic (Men's)
2,3,Dean Werts & Tease,217.5,XQ-MUP Expert,2013,"Williamson, Georgia",8/11/2013,Unlimited Plastic (Men's)
3,4,James Pirog & Ciera,163.0,XQ-MUP Basic,2013,"Williamson, Georgia",8/11/2013,Unlimited Plastic (Men's)
4,5,Rick Nielsen & Jess,142.3,XQ-MUP Basic,2013,"Williamson, Georgia",8/11/2013,Unlimited Plastic (Men's)
5,6,Rick Nielsen & Ripp,118.0,,2013,"Williamson, Georgia",8/11/2013,Unlimited Plastic (Men's)
6,7,Andy Mitchell & Sophie,0.0,,2013,"Williamson, Georgia",8/11/2013,Unlimited Plastic (Men's)
7,7,Bob Davis & Jolene,0.0,,2013,"Williamson, Georgia",8/11/2013,Unlimited Plastic (Men's)
8,7,Chad Chambless & Bella,0.0,,2013,"Williamson, Georgia",8/11/2013,Unlimited Plastic (Men's)
9,7,Mike Dillon & KT,0.0,,2013,"Williamson, Georgia",8/11/2013,Unlimited Plastic (Men's)
10,7,Bob Davis & Spirit,0.0,,2013,"Williamson, Georgia",8/11/2013,Unlimited Plastic (Men's)
11,7,Andy Mitchell & Kayleigh,0.0,,2013,"Williamson, Georgia",8/11/2013,Unlimited Plastic (Men's)
0,1*,Autumn Trainor & Karizma,166.1,XQ-WUP Expert,2013,"Williamson, Georgia",8/11/2013,Unlimited Plastic (Women's)
1,2,Autumn Trainor & Zen,159.7,XQ-WUP Expert,2013,"Williamson, Georgia",8/11/2013,Unlimited Plastic (Women's)
2,3,Autumn Trainor & Twitch,152.6,XQ-WUP Expert,2013,"Williamson, Georgia",8/11/2013,Unlimited Plastic (Women's)
3,4,Brandy Oates & Luna,112.1,XQ-WUP Basic,2013,"Williamson, Georgia",8/11/2013,Unlimited Plastic (Women's)
4,5,Brandy Oates & Hinto Sunka,100.1,,2013,"Williamson, Georgia",8/11/2013,Unlimited Plastic (Women's)
5,6,Brandy Oates & Tucker,100.3,,2013,"Williamson, Georgia",8/11/2013,Unlimited Plastic (Women's)
0,1*,Tom Williams & Emma,196.3,XQ-MCP Advanced,2013,"West Windsor, New Jersey",8/4/2013,Classic Plastic (Men's)
1,2,Bob Davis & Jolene,176.6,XQ-MCP Basic,2013,"West Windsor, New Jersey",8/4/2013,Classic Plastic (Men's)
2,3,Jeff Love & Melody,113.7,,2013,"West Windsor, New Jersey",8/4/2013,Classic Plastic (Men's)
3,4,Tom Williams & Swyper,97.5,,2013,"West Windsor, New Jersey",8/4/2013,Classic Plastic (Men's)
4,5,Tom Williams & Twist,0.0,,2013,"West Windsor, New Jersey",8/4/2013,Classic Plastic (Men's)
5,6,Jeff Love & Rhapsody,0.0,,2013,"West Windsor, New Jersey",8/4/2013,Classic Plastic (Men's)
6,7,Bob Davis & Spirit,0.0,,2013,"West Windsor, New Jersey",8/4/2013,Classic Plastic (Men's)
7,8,Robert Homack & Sydney,0.0,,2013,"West Windsor, New Jersey",8/4/2013,Classic Plastic (Men's)
8,9,Tom WIlliams & Cooper,0.0,,2013,"West Windsor, New Jersey",8/4/2013,Classic Plastic (Men's)
0,1*,Criss Brown & Kora,152.5,XQ-WCP Expert,2013,"West Windsor, New Jersey",8/4/2013,Classic Plastic (Women's)
1,2,Jennifer Bale-Oconnell & Tango,123.1,XQ-WCP Advanced,2013,"West Windsor, New Jersey",8/4/2013,Classic Plastic (Women's)
2,3,Corinne Brewer & Charlotte,115.4,XQ-WCP Basic,2013,"West Windsor, New Jersey",8/4/2013,Classic Plastic (Women's)
3,4,Margie Fluke & Drizzle,108.3,XQ-WCP Basic,2013,"West Windsor, New Jersey",8/4/2013,Classic Plastic (Women's)
4,5,Tracy Love & Rhapsody,102.1,XQ-WCP Basic,2013,"West Windsor, New Jersey",8/4/2013,Classic Plastic (Women's)
5,6,Tracy Love & Allegro,96.1,XQ-WCP Basic,2013,"West Windsor, New Jersey",8/4/2013,Classic Plastic (Women's)
6,7,Ariane Bailey & Skye,75.3,,2013,"West Windsor, New Jersey",8/4/2013,Classic Plastic (Women's)
7,8,Jennifer Bale-Oconnell & Trixie,0.0,,2013,"West Windsor, New Jersey",8/4/2013,Classic Plastic (Women's)
8,8,Criss Brown & Blitz,0.0,,2013,"West Windsor, New Jersey",8/4/2013,Classic Plastic (Women's)
9,8,Stephanie Kowalewski & CJ,0.0,,2013,"West Windsor, New Jersey",8/4/2013,Classic Plastic (Women's)
10,8,Julia Fluke & Sharpie,0.0,,2013,"West Windsor, New Jersey",8/4/2013,Classic Plastic (Women's)
11,8,Stephanie Kowalewski & Daisy,0.0,,2013,"West Windsor, New Jersey",8/4/2013,Classic Plastic (Women's)
12,8,Deb Weikel & Lucy,0.0,,2013,"West Windsor, New Jersey",8/4/2013,Classic Plastic (Women's)
13,8,Corinne Brewer & Jack,0.0,,2013,"West Windsor, New Jersey",8/4/2013,Classic Plastic (Women's)
14,8,Margie Fluke & Sharpie,0.0,,2013,"West Windsor, New Jersey",8/4/2013,Classic Plastic (Women's)
0,1*,Matt Repko & Rocky,82.5,,2013,"West Windsor, New Jersey",8/4/2013,Light Plastic (Men's)
1,2,Don Kushon & Charlie,25.8,,2013,"West Windsor, New Jersey",8/4/2013,Light Plastic (Men's)
2,3,Robert Homack & Sydney,0.0,,2013,"West Windsor, New Jersey",8/4/2013,Light Plastic (Men's)
3,3,Tom Williams & Twist,0.0,,2013,"West Windsor, New Jersey",8/4/2013,Light Plastic (Men's)
4,3,Bob Davis & Spirit,0.0,,2013,"West Windsor, New Jersey",8/4/2013,Light Plastic (Men's)
5,3,Tom Williams & Cooper,0.0,,2013,"West Windsor, New Jersey",8/4/2013,Light Plastic (Men's)
6,3,Jeff Love & Melody,0.0,,2013,"West Windsor, New Jersey",8/4/2013,Light Plastic (Men's)
7,3,Robert Homack & Ella,0.0,,2013,"West Windsor, New Jersey",8/4/2013,Light Plastic (Men's)
8,3,Tom Williams & Swyper,0.0,,2013,"West Windsor, New Jersey",8/4/2013,Light Plastic (Men's)
9,3,Jeff Love & Rhapsody,0.0,,2013,"West Windsor, New Jersey",8/4/2013,Light Plastic (Men's)
10,3,Bob Davis & Jolene,0.0,,2013,"West Windsor, New Jersey",8/4/2013,Light Plastic (Men's)
0,1,Corinne Brewer & Jack,123.0,XQ-WLP Expert,2013,"West Windsor, New Jersey",8/4/2013,Light Plastic (Women's)
1,2*,Corinne Brewer & Charlotte,108.9,XQ-WLP Advanced,2013,"West Windsor, New Jersey",8/4/2013,Light Plastic (Women's)
2,3,Tracy Love & Rhapsody,102.6,XQ-WLP Advanced,2013,"West Windsor, New Jersey",8/4/2013,Light Plastic (Women's)
3,4,Criss Brown & Kora,96.5,XQ-WLP Advanced,2013,"West Windsor, New Jersey",8/4/2013,Light Plastic (Women's)
4,5,Jennifer Bale-O'Connell & Tango,88.1,XQ-WLP Basic,2013,"West Windsor, New Jersey",8/4/2013,Light Plastic (Women's)
5,6,Tracy Love & Melod,63.8,,2013,"West Windsor, New Jersey",8/4/2013,Light Plastic (Women's)
6,7,Ariane Bailey & Skye,0.0,,2013,"West Windsor, New Jersey",8/4/2013,Light Plastic (Women's)
0,1*,Tom Williams & Tango,173.7,XQ-MM Elite,2013,"West Windsor, New Jersey",8/4/2013,MicroDog (Men's)
1,2,Don Kushon & Charlie,0.0,,2013,"West Windsor, New Jersey",8/4/2013,MicroDog (Men's)
2,3,Matt Repko & Blaze,0.0,,2013,"West Windsor, New Jersey",8/4/2013,MicroDog (Men's)
0,1*,Jennifer Bale-Oconnell & Tango,52.1,,2013,"West Windsor, New Jersey",8/4/2013,MicroDog (Women's)
1,2,Criss Brown & Blaze,0.0,,2013,"West Windsor, New Jersey",8/4/2013,MicroDog (Women's)
0,1*,Tom Williams & Emma,202.4,XQ-MUP Advanced,2013,"West Windsor, New Jersey",8/4/2013,Unlimited Plastic (Men's)
1,2,Robert Homack & Ella,171.1,XQ-MUP Basic,2013,"West Windsor, New Jersey",8/4/2013,Unlimited Plastic (Men's)
2,3,Tom Williams & Swyper,136.5,XQ-MUP Basic,2013,"West Windsor, New Jersey",8/4/2013,Unlimited Plastic (Men's)
3,4,Matt Repko & Rocky,131.6,,2013,"West Windsor, New Jersey",8/4/2013,Unlimited Plastic (Men's)
4,5,Jeff Love & Rhapsody,76.4,,2013,"West Windsor, New Jersey",8/4/2013,Unlimited Plastic (Men's)
5,6,Matt Repko & Blaze,75.0,,2013,"West Windsor, New Jersey",8/4/2013,Unlimited Plastic (Men's)
6,7,Tom Williams & Twist,0.0,,2013,"West Windsor, New Jersey",8/4/2013,Unlimited Plastic (Men's)
7,7,Bob Davis & Spirit,0.0,,2013,"West Windsor, New Jersey",8/4/2013,Unlimited Plastic (Men's)
8,7,Robert Homack & Sydney,0.0,,2013,"West Windsor, New Jersey",8/4/2013,Unlimited Plastic (Men's)
9,7,Matt Repko & Blitz,0.0,,2013,"West Windsor, New Jersey",8/4/2013,Unlimited Plastic (Men's)
10,7,Tom Williams & Cooper,0.0,,2013,"West Windsor, New Jersey",8/4/2013,Unlimited Plastic (Men's)
11,7,Bob Davis & Jolene,0.0,,2013,"West Windsor, New Jersey",8/4/2013,Unlimited Plastic (Men's)
0,1*,Criss Brown & Kora,130.9,XQ-WUP Advanced,2013,"West Windsor, New Jersey",8/4/2013,Unlimited Plastic (Women's)
1,2,Margie Fluke & Sharpie,120.4,XQ-WUP Advanced,2013,"West Windsor, New Jersey",8/4/2013,Unlimited Plastic (Women's)
2,3,Margie Fluke & Drizzle,118.0,XQ-WUP Basic,2013,"West Windsor, New Jersey",8/4/2013,Unlimited Plastic (Women's)
3,4,Ariane Bailey & Skye,0.0,,2013,"West Windsor, New Jersey",8/4/2013,Unlimited Plastic (Women's)
4,4,Tracy Love & Allegro,0.0,,2013,"West Windsor, New Jersey",8/4/2013,Unlimited Plastic (Women's)
5,4,Susan Heckman & Lucy,0.0,,2013,"West Windsor, New Jersey",8/4/2013,Unlimited Plastic (Women's)
6,4,Tracy Love & Melody,0.0,,2013,"West Windsor, New Jersey",8/4/2013,Unlimited Plastic (Women's)
7,4,Corinne Brewer & Jack,0.0,,2013,"West Windsor, New Jersey",8/4/2013,Unlimited Plastic (Women's)
8,4,Corinne Brewer & Charlotte,0.0,,2013,"West Windsor, New Jersey",8/4/2013,Unlimited Plastic (Women's)
9,4,Julia Fluke & Sharpie,0.0,,2013,"West Windsor, New Jersey",8/4/2013,Unlimited Plastic (Women's)
0,1*,Len Silvester & Spiderman,178.5,XQ-MCP Basic,2013,"Cookstown, Ontario, Canada",7/28/2013,Classic Plastic (Men's)
1,2,Gordon Cheung & Karma,137.0,XQ-MCP Basic,2013,"Cookstown, Ontario, Canada",7/28/2013,Classic Plastic (Men's)
2,3,Corbin Duncan & Envy,111.4,,2013,"Cookstown, Ontario, Canada",7/28/2013,Classic Plastic (Men's)
3,4,Len Silvester & Minx,0.0,,2013,"Cookstown, Ontario, Canada",7/28/2013,Classic Plastic (Men's)
4,4,Rick Rauwerda & Riff Raff,0.0,,2013,"Cookstown, Ontario, Canada",7/28/2013,Classic Plastic (Men's)
5,4,David Crosbie & Twix,0.0,,2013,"Cookstown, Ontario, Canada",7/28/2013,Classic Plastic (Men's)
6,4,Len Silvester & Zindzi,0.0,,2013,"Cookstown, Ontario, Canada",7/28/2013,Classic Plastic (Men's)
0,1*,Angela Ewtushik & Brew,159.0,XQ-WCP Expert,2013,"Cookstown, Ontario, Canada",7/28/2013,Classic Plastic (Women's)
1,2,Sue Joy & Traffic,142.0,XQ-WCP Advanced,2013,"Cookstown, Ontario, Canada",7/28/2013,Classic Plastic (Women's)
2,3,Jenelle Miller & Karu,132.3,XQ-WCP Advanced,2013,"Cookstown, Ontario, Canada",7/28/2013,Classic Plastic (Women's)
3,4,Kim Bond & Angus,121.9,XQ-WCP Advanced,2013,"Cookstown, Ontario, Canada",7/28/2013,Classic Plastic (Women's)
4,5,Karen McNichol & Mabel,98.2,XQ-WCP Basic,2013,"Cookstown, Ontario, Canada",7/28/2013,Classic Plastic (Women's)
5,5,Amanda Cochrane & Twix,81.1,,2013,"Cookstown, Ontario, Canada",7/28/2013,Classic Plastic (Women's)
6,6,Karen McNichol & Switch,0.0,,2013,"Cookstown, Ontario, Canada",7/28/2013,Classic Plastic (Women's)
7,7,Angela Ewtushik & Riff Raff,0.0,,2013,"Cookstown, Ontario, Canada",7/28/2013,Classic Plastic (Women's)
8,8,Lori Siddons & Karma,0.0,,2013,"Cookstown, Ontario, Canada",7/28/2013,Classic Plastic (Women's)
9,9,Naomi Scapinello & Pascal Magellan,0.0,,2013,"Cookstown, Ontario, Canada",7/28/2013,Classic Plastic (Women's)
10,10,Sue Joy & Party,0.0,,2013,"Cookstown, Ontario, Canada",7/28/2013,Classic Plastic (Women's)
0,1*,Len Silvester & Minx,76.1,,2013,"Cookstown, Ontario, Canada",7/28/2013,Light Plastic (Men's)
1,2,Corbin Duncan & Envy,54.6,,2013,"Cookstown, Ontario, Canada",7/28/2013,Light Plastic (Men's)
2,3,Rick Rauwerda & Riff Raff,0.0,,2013,"Cookstown, Ontario, Canada",7/28/2013,Light Plastic (Men's)
3,3,Len Silvester & Tallulah,0.0,,2013,"Cookstown, Ontario, Canada",7/28/2013,Light Plastic (Men's)
4,3,Gordon Cheung & Karma,0.0,,2013,"Cookstown, Ontario, Canada",7/28/2013,Light Plastic (Men's)
0,1*,Sue Joy & Traffic,145.3,XQ-WLP Expert,2013,"Cookstown, Ontario, Canada",7/28/2013,Light Plastic (Women's)
1,2,Angela Ewtushik & Riff Raff,129.2,XQ-WLP Expert,2013,"Cookstown, Ontario, Canada",7/28/2013,Light Plastic (Women's)
2,3,Jenelle Miller & Karu,119.3,XQ-WLP Advanced,2013,"Cookstown, Ontario, Canada",7/28/2013,Light Plastic (Women's)
3,4,Naomi Scapinello & Pascal Magellan,0.0,,2013,"Cookstown, Ontario, Canada",7/28/2013,Light Plastic (Women's)
4,4,Sue Joy & Party,0.0,,2013,"Cookstown, Ontario, Canada",7/28/2013,Light Plastic (Women's)
5,4,Angela Ewtushik & Brew,0.0,,2013,"Cookstown, Ontario, Canada",7/28/2013,Light Plastic (Women's)
6,4,Sue Joy & Habit,0.0,,2013,"Cookstown, Ontario, Canada",7/28/2013,Light Plastic (Women's)
0,1*,Don Blewett & Habit,74.1,,2013,"Cookstown, Ontario, Canada",7/28/2013,MicroDog (Men's)
1,2,Rick Rauwerda & Cindy Lou Who,0.0,,2013,"Cookstown, Ontario, Canada",7/28/2013,MicroDog (Men's)
2,2,Len Silvester & Tallulah,0.0,,2013,"Cookstown, Ontario, Canada",7/28/2013,MicroDog (Men's)
3,2,Len Silvester & Zelda,0.0,,2013,"Cookstown, Ontario, Canada",7/28/2013,MicroDog (Men's)
0,1*,Sue Joy & Habit,133.2,XQ-WM Elite,2013,"Cookstown, Ontario, Canada",7/28/2013,MicroDog (Women's)
1,2,Naomi Scapinello & Chloe Delay,0.0,,2013,"Cookstown, Ontario, Canada",7/28/2013,MicroDog (Women's)
2,2,Kayley Luftig & Sawyer,0.0,,2013,"Cookstown, Ontario, Canada",7/28/2013,MicroDog (Women's)
3,2,Stephanie Hounsell & Phasor,0.0,,2013,"Cookstown, Ontario, Canada",7/28/2013,MicroDog (Women's)
0,1*,Rick Rauwerda & Riff Raff,204.1,XQ-MUP Advanced,2013,"Cookstown, Ontario, Canada",7/28/2013,Unlimited Plastic (Men's)
1,2,Len Silvester & Spiderman,178.7,XQ-MUP Basic,2013,"Cookstown, Ontario, Canada",7/28/2013,Unlimited Plastic (Men's)
2,3,David Crosbie & Twix,151.1,XQ-MUP Basic,2013,"Cookstown, Ontario, Canada",7/28/2013,Unlimited Plastic (Men's)
3,4,Gordon Cheung & Karma,126.8,,2013,"Cookstown, Ontario, Canada",7/28/2013,Unlimited Plastic (Men's)
4,5,Corbin Duncan & Envy,123.1,,2013,"Cookstown, Ontario, Canada",7/28/2013,Unlimited Plastic (Men's)
5,6,Len Silvester & Zindzi,0.0,,2013,"Cookstown, Ontario, Canada",7/28/2013,Unlimited Plastic (Men's)
6,6,Len Silvester & Minx,0.0,,2013,"Cookstown, Ontario, Canada",7/28/2013,Unlimited Plastic (Men's)
0,1*,Angela Ewtushik & Brew,185.9,XQ-WUP Elite,2013,"Cookstown, Ontario, Canada",7/28/2013,Unlimited Plastic (Women's)
1,2,Jenelle Miller & Karu,175.2,XQ-WUP Expert,2013,"Cookstown, Ontario, Canada",7/28/2013,Unlimited Plastic (Women's)
2,3,Amanda Cochrane & Twix,112.0,XQ-WUP Basic,2013,"Cookstown, Ontario, Canada",7/28/2013,Unlimited Plastic (Women's)
3,4,Emma Hamilton & WKD,108.1,XQ-WUP Basic,2013,"Cookstown, Ontario, Canada",7/28/2013,Unlimited Plastic (Women's)
4,5,Louise Andrews & Sheba,92.6,,2013,"Cookstown, Ontario, Canada",7/28/2013,Unlimited Plastic (Women's)
5,6,Stephanie Hounsell & Hynotiq,0.0,,2013,"Cookstown, Ontario, Canada",7/28/2013,Unlimited Plastic (Women's)
6,6,Sue Joy & Party,0.0,,2013,"Cookstown, Ontario, Canada",7/28/2013,Unlimited Plastic (Women's)
7,6,Sue Joy & Traffic,0.0,,2013,"Cookstown, Ontario, Canada",7/28/2013,Unlimited Plastic (Women's)
8,6,Noami Scapinello & Pascal Magellan,0.0,,2013,"Cookstown, Ontario, Canada",7/28/2013,Unlimited Plastic (Women's)
0,1*,Blake Kilbourne & Mako,208.0,XQ-MCP Advanced,2013,"Millersville, Maryland",7/21/2013,Classic Plastic (Men's)
1,2,Blake Kilbourne & Cutter,191.1,XQ-MCP Advanced,2013,"Millersville, Maryland",7/21/2013,Classic Plastic (Men's)
2,3,Frank Montgomery & Gracie Lou,162.1,XQ-MCP Basic,2013,"Millersville, Maryland",7/21/2013,Classic Plastic (Men's)
3,4,Travis Gettle & Viper,152.0,XQ-MCP Basic,2013,"Millersville, Maryland",7/21/2013,Classic Plastic (Men's)
4,5,Frank Montgomery & Bentley,152.0,XQ-MCP Basic,2013,"Millersville, Maryland",7/21/2013,Classic Plastic (Men's)
5,6,Frank Montgomery & Chicklet,127.1,XQ-MCP Basic,2013,"Millersville, Maryland",7/21/2013,Classic Plastic (Men's)
6,7,Todd Queen & Apollo,115.1,,2013,"Millersville, Maryland",7/21/2013,Classic Plastic (Men's)
7,8,Rob Homack & Sydney,102.1,,2013,"Millersville, Maryland",7/21/2013,Classic Plastic (Men's)
8,9,Todd Queen & Max,97.1,,2013,"Millersville, Maryland",7/21/2013,Classic Plastic (Men's)
9,10,Bernie Markham & Storm,0.0,,2013,"Millersville, Maryland",7/21/2013,Classic Plastic (Men's)
10,10,Larry Beatty & Wheels,0.0,,2013,"Millersville, Maryland",7/21/2013,Classic Plastic (Men's)
11,10,Matt Derfler & Diva,0.0,,2013,"Millersville, Maryland",7/21/2013,Classic Plastic (Men's)
0,1*,Sally Zinkhan & Irie,150.1,XQ-WCP Expert,2013,"Millersville, Maryland",7/21/2013,Classic Plastic (Women's)
1,2,Sally Zinkhan & Laddy,130.0,XQ-WCP Advanced,2013,"Millersville, Maryland",7/21/2013,Classic Plastic (Women's)
2,3,Candie Kilbourne & Mako,113.0,XQ-WCP Basic,2013,"Millersville, Maryland",7/21/2013,Classic Plastic (Women's)
3,4,Candie Kilbourne & Cutter,0.0,,2013,"Millersville, Maryland",7/21/2013,Classic Plastic (Women's)
0,1*,Blake Kilbourne & Cutter,180.0,XQ-MLP Expert,2013,"Millersville, Maryland",7/21/2013,Light Plastic (Men's)
1,2,Larry Beatty & Wheels,179.0,XQ-MLP Advanced,2013,"Millersville, Maryland",7/21/2013,Light Plastic (Men's)
2,3,Blake Kilbourne & Mako,174.1,XQ-MLP Advanced,2013,"Millersville, Maryland",7/21/2013,Light Plastic (Men's)
3,4,Rob Homack & Ella,146.0,XQ-MLP Basic,2013,"Millersville, Maryland",7/21/2013,Light Plastic (Men's)
4,5,Bernie Markham & Storm,0.0,,2013,"Millersville, Maryland",7/21/2013,Light Plastic (Men's)
